uid,Type,Producers,Studios,Source,Themes,Demographic,Duration,Favorites,Streaming Platforms
36145,OVA,['add some'],['add some'],Manga,[],Shoujo,27 min.,0,[]
29756,Movie,['Shirogumi'],['Nippon Animation'],Original,[],,50 min.,0,[]
28385,Special,['AIC'],['add some'],Manga,"['Parody', 'School']",,15 min.,1,[]
30097,Movie,['add some'],['add some'],Unknown,[],Seinen,1 hr. 12 min.,0,[]
3757,Movie,['Rankin/Bass'],['Toei Animation'],Unknown,[],,1 hr. 5 min.,1,[]
9916,TV,['Yomiuri Telecasting'],"['Madhouse', 'Tokyo Movie Shinsha']",Manga,[],Shounen,25 min. per ep.,5,[]
23309,TV,"['Lantis', 'Pony Canyon', 'TBS']",['Passione'],Light novel,"['Harem', 'Workplace']",,24 min. per ep.,289,[]
21571,Movie,['add some'],['OLM'],Game,[],Kids,21 min.,0,[]
20931,TV,"['Takeshobo', 'Studio CHANT']",['C2C'],4-koma manga,[],,3 min. per ep.,102,['Crunchyroll']
2550,Movie,['add some'],['Tezuka Productions'],Original,[],,5 min.,2,[]
1039,OVA,['NEC Avenue'],['OLM'],Visual novel,[],,29 min. per ep.,4,[]
2571,TV,['Zuiyo'],['Nippon Animation'],Book,[],Kids,25 min. per ep.,36,[]
20033,TV,"['TV Tokyo', 'Starchild Records']","['SANZIGEN', 'LIDENFILMS']",Original,"['Idols (Female)', 'Music']",,4 min. per ep.,53,['Crunchyroll']
3356,TV,['add some'],['Toei Animation'],Manga,"['Mahou Shoujo', 'School']",Shoujo,25 min. per ep.,19,[]
31566,TV,['Earth Star Entertainment'],"['feel.', 'Zexcs', 'Assez Finaud Fabric']",Web manga,[],,2 min. per ep.,2,[]
3274,Movie,['add some'],['Toei Animation'],Manga,[],Shounen,48 min.,0,[]
37188,TV,['add some'],['EKACHI EPILKA'],Manga,[],,3 min. per ep.,23,['Crunchyroll']
2640,,[],[],,[],,,,[]
12351,Special,"['Bandai Visual', 'Genco']",['add some'],Original,[],,3 min. per ep.,1,[]
21495,CM,['add some'],['A-1 Pictures'],Manga,[],Shounen,1 min. per ep.,12,[]
34802,Music,['Sony Music Entertainment'],['add some'],Original,[],,4 min.,1,[]
39226,OVA,['add some'],['add some'],Manga,[],Kids,15 min.,0,[]
2881,OVA,['add some'],['Sunrise'],Manga,[],Seinen,30 min. per ep.,5,[]
36542,Special,['Kawade Shobo Shinsha'],['A-1 Pictures'],Novel,[],,1 min.,5,[]
36404,CM,['add some'],['CoMix Wave Films'],Original,[],,31 sec.,3,[]
9737,OVA,['Welz Animation Studios'],"['Production I.G', 'Jinnis Animation Studios']",Original,"['Mecha', 'Military']",,22 min. per ep.,13,[]
34961,ONA,['add some'],['Satelight'],Game,[],,8 min. per ep.,8,[]
8861,TV,"['Starchild Records', 'Studio Mausu', 'GANSIS', 'PRA']",['feel.'],Visual novel,[],,25 min. per ep.,"2,531",[]
17010,Movie,['Geidai Animation'],['add some'],Original,[],,4 min.,5,[]
3417,OVA,['Starchild Records'],['Chaos Project'],Manga,[],,26 min. per ep.,8,[]
9952,TV,['CCTV Animation'],['add some'],Original,"['Historical', 'Strategy Game']",,22 min. per ep.,4,[]
36921,Music,['add some'],['add some'],Mixed media,[],,1 min.,3,[]
4941,TV Special,['Tezuka Productions'],['add some'],Unknown,[],,41 min.,0,[]
27629,TV,"['Sotsu', 'Bushiroad', 'Chrono Gear Creative']","['J.C.Staff', 'Nomad']",Original,"['Detective', 'Parody', 'Super Power']",,22 min. per ep.,10,[]
10013,Movie,['add some'],['WAO World'],Unknown,[],,1 hr. 36 min.,1,[]
4068,TV,['add some'],['Actas'],Unknown,"['Mythology', 'Video Game']",Kids,24 min. per ep.,3,[]
38412,ONA,['add some'],['Making Animation'],Original,[],,3 min. per ep.,5,[]
17601,TV,['add some'],['Pierrot'],Picture book,[],Kids,5 min. per ep.,0,[]
10739,Special,['add some'],['Gainax'],Original,[],,8 min.,60,[]
40540,TV,"['Aniplex', 'Bandai Namco Entertainment', 'Egg Firm', 'Straight Edge', 'Kadokawa']",['A-1 Pictures'],Light novel,[],,24 min. per ep.,"3,228",[]
4312,OVA,"['TMS Entertainment', 'North Stars Pictures']",['APPP'],Manga,[],Shounen,57 min.,13,['Netflix']
18177,OVA,['TOHO animation'],['TMS Entertainment'],Manga,[],Shounen,20 min.,12,[]
39093,Music,['add some'],['add some'],Mixed media,[],,4 min.,30,[]
39167,Movie,"['Bandai Visual', 'Lantis', 'Movic', 'Q-Tec', 'Hakuhodo DY Music & Pictures']",['Actas'],Original,"['CGDCT', 'Military', 'School']",,54 min.,85,[]
39486,Movie,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Bandai', 'Warner Bros. Japan', 'Shueisha']",['Bandai Namco Pictures'],Manga,"['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen,1 hr. 44 min.,"4,314","['Crunchyroll', 'Shahid']"
40074,TV,"['Nexon', 'Age Global Networks', 'Forecast Communications', 'Crunchyroll']","['Studio Elle', 'l-a-unch・BOX']",Original,"['Martial Arts', 'Samurai']",,24 min. per ep.,62,"['Crunchyroll', 'Netflix']"
28613,,[],[],,[],,,,[]
14811,TV,"['VAP', 'DAX Production', 'Nippon Television Network']",['Doga Kobo'],Light novel,[],,23 min. per ep.,755,['Crunchyroll']
40417,TV,"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['TMS Entertainment'],Manga,[],Shoujo,23 min. per ep.,"6,117","['Crunchyroll', 'Netflix']"
476,TV,['Aniplex'],['Karaku'],Light novel,[],,24 min. per ep.,162,[]
33050,Movie,"['Aniplex', 'Notes', 'Kadokawa']",['ufotable'],Visual novel,[],,2 hr. 2 min.,"8,113",['Netflix']
908,OVA,"['Aniplex', 'Square Enix']",['Bones'],Manga,[],Shounen,7 min. per ep.,91,[]
38853,TV,"['Nippon Columbia', 'BS Fuji', 'Shueisha', 'Crunchyroll', 'Yomiuri TV Enterprise', 'MAGNET', 'Video Market', 'Royal Limousine']",['Visual Flight'],Manga,[],Seinen,23 min. per ep.,308,"['Crunchyroll', 'Bahamut Anime Crazy', 'Muse Asia']"
5684,TV,['add some'],['Toei Animation'],Original,[],,25 min. per ep.,169,[]
3786,Movie,['add some'],['Khara'],Original,"['Mecha', 'Psychological']",,2 hr. 35 min.,"7,534",[]
37346,ONA,['add some'],['Shirogumi'],Original,[],,28 min.,14,[]
6783,Special,['Rondo Robe'],['Shaft'],Visual novel,[],,58 min.,7,[]
35609,Movie,['add some'],['Studio 4°C'],Picture book,[],,1 hr. 40 min.,3,['Animekey']
33672,Movie,"['TV Asahi', 'Asatsu DK', 'TOHO', 'Fujiko F. Fujio Pro', 'Shogakukan']",['Shin-Ei Animation'],Manga,[],,1 hr. 41 min.,7,['Netflix']
15927,Special,['Notes'],['Lerche'],Manga,[],,26 min.,7,[]
40453,OVA,['add some'],['J.C.Staff'],Light novel,[],,26 min.,77,['HIDIVE']
40454,TV,"['Movic', 'Warner Bros. Japan', 'KlockWorx', 'Hakuhodo DY Music & Pictures', 'Egg Firm', 'FuRyu', 'GREE', 'SB Creative']",['J.C.Staff'],Light novel,[],,24 min. per ep.,"1,906",['Crunchyroll']
39792,TV,"['Warner Bros. Japan', 'Warner Music Japan', 'Shogakukan', 'NHK Enterprises']",['Science SARU'],Manga,"['Otaku Culture', 'School']",Seinen,25 min. per ep.,"4,227","['Crunchyroll', 'Netflix']"
35211,,[],[],,[],,,,[]
40906,TV,"['TV Tokyo', 'Square Enix', 'Shueisha']",['Toei Animation'],Manga,[],Shounen,24 min. per ep.,624,['Crunchyroll']
40526,TV,"['Pony Canyon', 'Studio Mausu']",['Signal.MD'],Manga,[],Shounen,23 min. per ep.,199,"['Crunchyroll', 'Bilibili']"
30870,Movie,['TOHO animation'],['Polygon Pictures'],Manga,[],Seinen,2 hr.,13,[]
40852,TV,"['TOHO animation', 'Shueisha', 'Toho Music', '8PAN']",['TMS Entertainment'],Manga,[],Shounen,24 min. per ep.,"7,338","['Crunchyroll', 'Animax Mongolia', 'Bahamut Anime Crazy', 'iQIYI']"
2047,Movie,['add some'],['Mushi Production'],Original,[],,8 min.,7,[]
38668,TV,"['Shogakukan-Shueisha Productions', 'Mainichi Broadcasting System', 'Movic', 'TOHO animation', 'BS11', 'Shogakukan', 'Sumitomo', 'RAY', 'Pia']",['MAPPA'],Manga,[],Seinen,23 min. per ep.,"9,079",['Netflix']
36848,ONA,"['Tencent Animation & Comics', 'bilibili']",['B.CMAY PICTURES'],Web manga,"['Harem', 'School']",,19 min. per ep.,106,[]
4314,TV,['Robot Communications'],['add some'],Other,[],Kids,5 min. per ep.,1,[]
32481,Special,['add some'],['Sunrise'],Original,"['Idols (Female)', 'Music']",,30 sec.,4,[]
32572,TV,['add some'],['Joker Films'],Web manga,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai']",Kids,9 min. per ep.,8,[]
5600,TV,['add some'],['Nippon Animation'],Original,[],Kids,25 min. per ep.,0,[]
4640,Movie,['add some'],['Pierrot'],Original,[],,1 hr. 29 min.,1,[]
1292,TV,"['Dentsu', 'Victor Entertainment', 'Pony Canyon', 'Fuji TV']",['Gonzo'],Manga,"['Gore', 'Samurai']",,26 min. per ep.,"1,971","['Crunchyroll', 'Netflix', 'Tubi TV']"
6261,TV,['add some'],['Nippon Animation'],Original,[],Kids,24 min. per ep.,2,[]
27721,TV,['NHK'],['OLM'],Unknown,[],Kids,25 min. per ep.,1,[]
38088,Movie,['Toei Animation'],['Yumeta Company'],Original,[],,1 hr. 34 min.,320,[]
39681,TV,['Bushiroad'],['SANZIGEN'],Mixed media,"['Idols (Female)', 'Music', 'School']",,23 min. per ep.,508,['Crunchyroll']
30524,TV,['Directions'],['Tomovies'],Original,[],,7 min. per ep.,31,['Crunchyroll']
12661,Music,['U/M/A/A Inc.'],['Office DCI'],Original,[],,3 min.,1,[]
36782,Music,['add some'],['add some'],Original,[],,2 min. per ep.,4,[]
3100,OVA,['add some'],['Toei Animation'],Other,[],,28 min.,4,[]
39764,Movie,['add some'],['TMS Entertainment'],Manga,[],Shounen,1 hr. 50 min.,95,['Crunchyroll']
6375,TV,['Fuji TV'],['Tatsunoko Production'],Unknown,[],,24 min. per ep.,5,['HIDIVE']
22049,Music,['VAP'],['add some'],Original,[],,3 min.,2,[]
20381,Movie,['Tezuka Productions'],['Mushi Production'],Unknown,[],Shounen,1 hr. 14 min.,1,[]
38742,ONA,['bilibili'],"['Nice Boat Animation', 'Ai Si Animation Studio']",Web manga,"['Anthropomorphic', 'Historical', 'Martial Arts', 'Mythology']",,20 min. per ep.,26,[]
39905,Movie,"['Studio Mausu', 'Avex Pictures']",['Studio Deen'],Visual novel,"['Detective', 'Reverse Harem']",Josei,55 min. per ep.,48,[]
40020,,[],[],,[],,,,[]
19367,TV,"['Aniplex', 'Dentsu', 'Fuji TV', 'Asahi Production', 'Kyoraku Industrial Holdings']",['A-1 Pictures'],Original,[],,24 min. per ep.,46,['Crunchyroll']
2769,TV,"['Tatsunoko Production', 'MK Pictures', 'Harmony Gold']",['Madhouse'],Book,[],,25 min. per ep.,5,[]
38302,TV,"['Toei Video', 'AT-X', 'Being', 'Crunchyroll', 'Yomiuri TV Enterprise', 'Kadokawa', 'JY Animation', 'MAGNET', 'Video Market']",['EMT Squared'],Manga,[],Josei,23 min. per ep.,264,['Crunchyroll']
38749,TV,['add some'],['Sola Digital Arts'],Other,[],,23 min. per ep.,99,['Crunchyroll']
6472,TV,"['Fuji TV', 'Amuse']",['Group TAC'],Unknown,[],,5 min. per ep.,8,[]
30531,OVA,['add some'],['Team YokkyuFuman'],Visual novel,"['Parody', 'School']",,32 min.,10,[]
40752,TV,"['Aniplex', 'Kodansha', 'ABC Animation']",['Shaft'],Novel,"['Crossdressing', 'Detective', 'School', 'Visual Arts']",,23 min. per ep.,597,"['Crunchyroll', 'Bilibili', 'Shahid']"
40935,TV,"['Movic', 'Fuji TV', 'Bandai', 'BS Fuji', 'TOHO animation', 'Q-Tec', 'Akita Shoten', 'Hakuhodo DY Media Partners', 'Bandai Spirits', 'Toho Music']",['Orange'],Manga,"['Anthropomorphic', 'Psychological', 'School']",Shounen,22 min. per ep.,"2,228",['Netflix']
36184,ONA,['add some'],['Sunflowers'],Original,[],,23 min. per ep.,45,[]
39555,ONA,['Akita Shoten'],['TMS Entertainment'],Manga,"['Combat Sports', 'Gore']",Shounen,24 min. per ep.,519,[]
40550,TV,['Bushiroad'],['Shaft'],Mixed media,[],,24 min. per ep.,305,[]
40137,TV,"['Avex Entertainment', 'Mainichi Broadcasting System', 'Asmik Ace', 'Tokyo MX', 'Kadokawa', ""YUKE'S""]",['Dynamo Pictures'],Other,"['Idols (Male)', 'Music']",,23 min. per ep.,14,['Crunchyroll']
40507,TV,['add some'],"['asread.', 'studio MOTHER']",Light novel,"['Harem', 'Isekai']",,23 min. per ep.,"4,288","['Crunchyroll', 'AIS Play', 'Animekey', 'Aniplus Asia', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili', 'Hulu', 'Laftel', 'Selecta Visión', 'iQIYI']"
34779,ONA,['add some'],['add some'],Game,[],,1 min. per ep.,3,[]
20471,,[],[],,[],,,,[]
40677,TV,['Bushiroad'],['SANZIGEN'],Mixed media,[],,24 min. per ep.,76,[]
39790,TV,"['Pony Canyon', 'Kadokawa']",['Tezuka Productions'],Light novel,[],,24 min. per ep.,"1,561",['Crunchyroll']
40215,ONA,"['Sanrio', 'Netflix']",['Fanworks'],Other,"['Anthropomorphic', 'Workplace']",,16 min. per ep.,256,['Netflix']
33736,,[],[],,[],,,,[]
39184,TV,"['Pony Canyon', 'Liber Entertainment']","['P.A. Works', 'Studio 3Hz']",Game,[],,23 min. per ep.,281,['Hulu']
40679,TV,"['Aniplex', 'Dentsu', 'Animax', 'Movic', 'Fuji TV', 'Fujipacific Music', 'Shueisha', 'Fuji Creative', 'Tohan Corporation', 'Japan Volleyball Association']",['David Production'],Novel,"['School', 'Team Sports']",,23 min. per ep.,355,"['Crunchyroll', 'Aniplus Asia', 'Bahamut Anime Crazy', 'Bilibili']"
13455,TV,['add some'],['Egg'],Unknown,[],,5 min. per ep.,2,[]
18967,OVA,"['Nippon Columbia', 'Tama Production']",['add some'],Unknown,[],,57 min.,0,[]
35149,OVA,['add some'],['add some'],Unknown,[],Kids,12 min.,0,[]
35099,OVA,['add some'],['add some'],Other,[],Kids,14 min.,0,[]
40166,TV,['add some'],['OLM'],Other,"['Mecha', 'Military']",,22 min. per ep.,11,[]
19717,OVA,['add some'],['Toei Animation'],Unknown,[],,58 min.,0,[]
38136,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
38137,Movie,['add some'],['add some'],Original,[],Kids,1 hr. 30 min.,0,[]
38120,TV,['add some'],['add some'],Original,"['School', 'Super Power']",Kids,15 min. per ep.,0,[]
38134,Movie,['add some'],['add some'],Original,[],Kids,1 hr. 30 min.,0,[]
38127,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
38118,TV,['add some'],['add some'],Original,"['Martial Arts', 'Super Power']",Kids,24 min. per ep.,0,[]
38129,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
39798,TV,['add some'],['add some'],Original,"['Historical', 'Super Power']",Kids,13 min. per ep.,0,[]
38123,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
38119,TV,['add some'],['add some'],Original,"['Historical', 'Super Power']",Kids,24 min. per ep.,0,[]
38128,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
38140,ONA,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
38122,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
38135,ONA,['add some'],['add some'],Original,[],Kids,13 min. per ep.,0,[]
38117,TV,['add some'],['add some'],Original,[],Kids,7 min. per ep.,0,[]
38131,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
40182,Movie,['add some'],['add some'],Original,[],Kids,1 hr. 25 min.,0,[]
38125,TV,['add some'],['add some'],Original,"['Martial Arts', 'Super Power']",Kids,15 min. per ep.,0,[]
38124,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,1,[]
37046,Special,['add some'],['Hoods Entertainment'],Manga,"['Adult Cast', 'Parody']",,2 min.,4,[]
9903,TV,['add some'],['add some'],Unknown,[],Kids,5 min. per ep.,0,[]
2252,TV,['Dynamic Planning'],['Toei Animation'],Manga,[],,25 min. per ep.,126,[]
38911,ONA,['add some'],['add some'],Original,[],Kids,23 min.,0,[]
31157,TV,"['NHK', 'Bandai Namco Pictures']",['Sunrise'],Original,"['Anthropomorphic', 'Music']",,24 min. per ep.,90,['HIDIVE']
36429,TV,['add some'],['add some'],Unknown,"['Mecha', 'Military']",,24 min. per ep.,5,[]
4975,TV,"['VAP', 'Yomiuri Telecasting', 'Kids Station']",['Madhouse'],Visual novel,"['Harem', 'Psychological']",,27 min. per ep.,738,[]
21677,TV,"['Avex Entertainment', 'Dentsu', 'Shochiku', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment', 'Good Smile Company', 'A-Sketch']",['Bones'],Original,"['Mecha', 'Space']",,24 min. per ep.,87,[]
36427,TV,['Alpha Group Co. Ltd.'],['Alpha Animation'],Original,[],,23 min. per ep.,4,[]
2702,TV,"['TV Tokyo', 'Shogakukan-Shueisha Productions']",['Xebec'],Manga,[],Kids,40 min. per ep.,7,[]
5337,TV,['Nelvana'],['TMS Entertainment'],Original,[],,24 min. per ep.,207,[]
36425,TV,['Alpha Group Co. Ltd.'],['Alpha Animation'],Original,[],,24 min. per ep.,5,[]
38557,ONA,['add some'],['add some'],Original,[],,20 min. per ep.,1,[]
36428,ONA,['add some'],['2:10 AM Animation'],Original,"['Martial Arts', 'Super Power']",,13 min. per ep.,3,[]
36423,TV,['Alpha Group Co. Ltd.'],['Alpha Animation'],Original,[],,24 min. per ep.,22,[]
38328,TV,"['Frontier Works', 'Sotsu', 'Nitroplus', 'TOHO animation', 'i0+', 'Yostar Pictures', 'Stray Cats']",['Bibury Animation Studios'],Game,"['Anthropomorphic', 'Military']",,23 min. per ep.,"1,009",['Crunchyroll']
23315,Special,['add some'],['add some'],Unknown,[],Kids,10 min.,0,[]
22709,TV,['add some'],['add some'],Manga,[],Kids,2 min. per ep.,1,[]
22249,Movie,['NHK'],['add some'],Picture book,[],Kids,10 min.,6,[]
23313,TV,['add some'],['add some'],Manga,[],Kids,35 sec. per ep.,0,[]
5234,TV,['VAP'],['A-1 Pictures'],Original,[],,24 min. per ep.,0,[]
4533,OVA,['add some'],['Doga Kobo'],Manga,[],,45 min.,12,[]
38126,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
1900,OVA,"['TV Tokyo', 'Tokyo Kids', 'Sony Music Entertainment']",['add some'],Manga,[],,29 min. per ep.,4,[]
39013,ONA,['add some'],['Geek Toys'],Original,[],Kids,43 sec. per ep.,2,[]
5917,Movie,['add some'],['Mushi Production'],Other,[],,27 min.,1,[]
32684,Special,"['Bandai Visual', 'Lantis', 'Movic']",['Zexcs'],Visual novel,[],,25 min.,2,[]
33247,Special,['add some'],['J.C.Staff'],Manga,[],Shoujo,1 min. per ep.,7,[]
22361,Special,"['TV Tokyo', 'Genco']",['A.C.G.T.'],Unknown,[],,23 min.,0,[]
10987,TV,['Shogakukan'],['Studio Hibari'],Manga,[],Kids,5 min. per ep.,2,[]
38132,Movie,['add some'],['add some'],Original,[],Kids,1 hr. 22 min.,0,[]
38138,TV,['add some'],['add some'],Original,[],Kids,15 min. per ep.,0,[]
2686,TV,['add some'],['Eiken'],Manga,[],Shounen,25 min. per ep.,12,[]
38133,Movie,['add some'],['add some'],Original,[],Kids,1 hr. 27 min.,0,[]
32733,CM,['Nippon Television Network'],['add some'],Original,[],,57 sec. per ep.,0,[]
11093,Movie,['add some'],['Studio Deen'],Unknown,[],,1 hr. 10 min.,0,[]
36559,TV Special,['Nippon Television Network'],['J.C.Staff'],Unknown,[],Kids,45 min.,0,[]
40148,TV,"['Aniplex', 'Tokyo MX', 'Nagoya Broadcasting Network', 'BS11', 'Shogakukan', 'ABC Animation', 'Buzz Wave']",['A-1 Pictures'],Other,"['Idols (Female)', 'Music']",,24 min. per ep.,225,['Crunchyroll']
39783,TV,"['Pony Canyon', 'Kodansha', 'DAX Production', 'BS11', 'Nichion', 'GYAO!', 'Good Smile Film', 'MAGNET']",['Bibury Animation Studios'],Manga,"['Harem', 'School']",Shounen,24 min. per ep.,"11,545","['Crunchyroll', 'Bilibili']"
40602,ONA,"['Nihon Ad Systems', 'Rakuonsha', 'BS Fuji']","['Gonzo', 'Studio Kai']",Manga,"['Psychological', 'Survival']",Shoujo,24 min. per ep.,112,['Netflix']
40272,TV,"['Pony Canyon', 'Infinite']","['P.A. Works', 'Studio 3Hz']",Game,[],,23 min. per ep.,175,['Hulu']
39610,OVA,['Lantis'],['Madhouse'],Manga,"['Adult Cast', 'Detective']",Seinen,47 min.,22,[]
40054,,[],[],,[],,,,[]
38274,,[],[],,[],,,,[]
38416,TV,"['Tencent Animation & Comics', 'Tencent Games', 'Friendly Land', 'Stray Cats']",['LIDENFILMS'],Game,[],,24 min. per ep.,12,[]
40613,ONA,['add some'],['Anima'],Other,[],,1 hr. 13 min.,11,['Netflix']
33839,OVA,['add some'],['Hoods Entertainment'],Other,[],,41 min.,15,[]
40128,TV,"['MediaNet', 'Toei Video', 'KlockWorx', 'flying DOG', 'Nikkatsu', 'Asmik Ace', 'BS Fuji', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'Glovision', 'North Stars Pictures', 'RAY', 'Muse Communication']",['Seven Arcs'],Manga,"['Historical', 'Visual Arts']",Seinen,24 min. per ep.,364,['Crunchyroll']
37994,ONA,['Netflix'],['Production I.G'],Original,"['Detective', 'Psychological']",,23 min. per ep.,169,[]
37870,TV,"['Ultra Super Pictures', 'Bushiroad', 'Tokyo MX', 'Good Smile Company', 'HoriPro International', 'Cloud22']",['SANZIGEN'],Mixed media,"['CGDCT', 'Music', 'School']",,23 min. per ep.,575,[]
37483,OVA,['add some'],['Creators in Pack'],Manga,[],Seinen,11 min.,6,[]
34900,,[],[],,[],,,,[]
40024,Movie,['add some'],"['Toei Animation', 'Studio Deen']",Manga,"['Mahou Shoujo', 'Mythology']",Shoujo,1 hr. 21 min.,131,['Netflix']
40532,TV,"['Lantis', 'AT-X', 'Docomo Anime Store', 'Sammy', 'Kadokawa Media House', 'Kadokawa', 'Bandai Namco Arts', 'Bit Promotion']",['P.A. Works'],Original,"['Adult Cast', 'Historical', 'Racing']",,23 min. per ep.,494,['Crunchyroll']
40060,TV,"['Movic', 'Fuji TV', 'Ultra Super Pictures', 'BS Fuji', 'TOHO animation', 'Hakuhodo DY Media Partners', 'Bandai Spirits', 'Toho Music']",['Trigger'],Original,"['Anthropomorphic', 'Super Power']",,22 min. per ep.,"2,655",['Netflix']
37839,,[],[],,[],,,,[]
40904,TV,"['Studio Mausu', 'bilibili', 'Bushiroad Music', 'DMM pictures', 'Front Wing', 'Bushiroad Move']",['feel.'],Light novel,"['Adult Cast', 'Time Travel']",,25 min. per ep.,"2,393","['Crunchyroll', 'Ani-One Asia', 'Bahamut Anime Crazy', 'Bilibili', 'Bilibili Global', 'Laftel', 'iQIYI']"
40934,TV,['add some'],['OLM'],Game,[],,24 min. per ep.,241,['Crunchyroll']
40416,Movie,['Nippon Columbia'],['Geek Toys'],Light novel,[],,24 min.,580,[]
15961,OVA,['Pony Canyon'],['Pierrot'],Manga,"['Delinquents', 'Racing', 'School']",Seinen,55 min. per ep.,16,[]
12611,TV,"['TV Tokyo', 'Nihon Ad Systems', 'ZERO-A']","[""Brain's Base""]",Game,"['Parody', 'Samurai']",,24 min. per ep.,31,['Crunchyroll']
40329,Movie,['add some'],['Shin-Ei Animation'],Manga,[],Seinen,1 hr. 44 min.,3,[]
40056,TV,"['AT-X', 'BS11', 'Kadokawa Media House', 'Kadokawa', 'NewGin']",['Nut'],Original,[],,23 min. per ep.,906,"['Crunchyroll', 'Netflix']"
40722,Movie,"['Pony Canyon', 'Magic Capsule']","['Production I.G', 'Signal.MD']",Game,[],,1 hr. 28 min.,37,[]
683,OVA,['add some'],['Tokyo Kids'],Unknown,[],,23 min. per ep.,1,[]
29611,Movie,['add some'],['Shin-Ei Animation'],Unknown,[],Kids,32 min.,0,[]
13283,OVA,"['Dentsu', 'TYO']",['TYO Animations'],Original,"['CGDCT', 'Iyashikei']",,15 min. per ep.,20,[]
3810,TV,['Meruhensha'],['Tatsunoko Production'],Unknown,[],,25 min. per ep.,5,[]
38279,,[],[],,[],,,,[]
9395,TV,['add some'],['Ajia-do'],Picture book,[],Kids,3 min. per ep.,4,[]
2367,TV,['Lantis'],['Actas'],Other,"['Mahou Shoujo', 'School']",,24 min. per ep.,83,[]
